ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Height,Weight,release_c,Age_Group
225563,joão pedro,21,brazil,72,81,fc porto,4100.0,6,right,1.0,3.0,rb,2018,5.833333333,161.0,9100.0,20-30
225663,a. golovin,22,russia,79,85,as monaco,17000.0,61,right,1.0,4.0,cam,2018,5.916666667,152.0,35700.0,20-30
225668,k. grant,20,england,65,78,charlton athletic,1100.0,3,right,1.0,3.0,ls,2014,6.0,154.0,2500.0,20-30
225678,h. piedra,25,ecuador,65,71,,,0,right,1.0,1.0,gk,2016,6.0,172.0,4585.060806,20-30
225692,m. bader,21,germany,67,75,1. fc köln,975.0,5,right,1.0,3.0,rb,2018,5.75,161.0,1700.0,20-30
225710,s. sy,22,senegal,66,74,as monaco,700.0,10,right,1.0,1.0,gk,2014,6.333333333,176.0,1500.0,20-30
225711,a. diallo,22,france,79,86,borussia dortmund,15000.0,43,left,2.0,3.0,lcb,2018,6.083333333,174.0,28500.0,20-30
225755,olavide,22,spain,66,74,ca osasuna,950.0,3,left,1.0,3.0,rm,2014,5.833333333,154.0,1700.0,20-30
225782,a. maitland-niles,20,england,71,84,arsenal,4500.0,38,right,1.0,3.0,cm,2014,5.833333333,157.0,11400.0,20-30
225845,n. araya,19,chile,57,69,cd antofagasta,140.0,1,right,1.0,1.0,gk,2016,5.75,152.0,217.0,до 20
225850,p. kimpembe,22,france,83,89,paris saint-germain,30500.0,82,left,2.0,3.0,lcb,2015,6.166666667,176.0,62500.0,20-30
225859,m. niakhaté,22,france,73,80,1. fsv mainz 05,4800.0,17,left,1.0,2.0,lcb,2018,6.25,181.0,9600.0,20-30
225868,david gil,24,spain,60,65,cádiz cf,200.0,1,left,1.0,1.0,gk,2017,6.083333333,179.0,335.0,20-30
225882,d. mendiseca,22,paraguay,67,67,,,0,left,1.0,2.0,lb,2016,6.0,174.0,4585.060806,20-30
225883,s. torrizales,26,paraguay,65,68,,,0,right,1.0,3.0,cm,2016,5.833333333,165.0,4585.060806,20-30
225884,j. riojas,30,paraguay,71,71,,,0,right,1.0,3.0,rm,2016,5.75,163.0,4585.060806,20-30
225887,d. gonzo,22,paraguay,72,78,,,0,right,1.0,3.0,rm,2016,5.75,161.0,4585.060806,20-30
225893,j. sambenito,26,paraguay,65,65,,,0,right,1.0,3.0,st,2016,5.75,159.0,4585.060806,20-30
225894,l. cáceda,30,paraguay,70,70,,,0,right,1.0,2.0,cb,2016,6.25,196.0,4585.060806,20-30
225896,j. alondro,30,paraguay,65,65,,,0,left,1.0,2.0,lb,2016,6.166666667,187.0,4585.060806,20-30
225900,j. sambenito,26,paraguay,71,74,,,0,right,1.0,2.0,st,2016,6.0,190.0,4585.060806,20-30
225981,a. pearce,21,australia,56,64,central coast mariners,100.0,1,right,1.0,1.0,gk,2016,6.5,168.0,145.0,20-30
226044,r. vargas,23,bolivia,66,69,,,0,right,1.0,3.0,cm,2016,5.583333333,143.0,4585.060806,20-30
226060,r. assalé,24,ivory coast,73,78,bsc young boys,5500.0,18,left,1.0,3.0,rs,2017,5.5,148.0,8700.0,20-30
226062,o. ruisalvo,26,paraguay,69,69,,,0,left,1.0,3.0,lm,2016,5.416666667,150.0,4585.060806,20-30
226077,a. gabr,29,egypt,68,68,,,0,right,1.0,2.0,rcb,2016,6.25,194.0,4585.060806,20-30
226089,a. mitchell,22,new zealand,59,67,,,0,right,1.0,2.0,cb,2016,6.25,185.0,4585.060806,20-30
226094,s. brady,22,australia,54,63,brisbane roar,100.0,1,right,1.0,2.0,rw,2014,5.75,141.0,145.0,20-30
226105,j. mckay,21,scotland,57,65,cardiff city,160.0,5,left,1.0,2.0,st,2018,6.25,187.0,352.0,20-30
226108,f. romagna,21,italy,72,86,cagliari,6000.0,14,right,1.0,2.0,rcb,2017,6.083333333,165.0,14000.0,20-30
226161,marcos llorente,23,spain,79,87,real madrid,16000.0,110,right,1.0,3.0,cdm,2014,6.0,161.0,36000.0,20-30
226215,sabin merino,26,spain,75,76,cd leganés,8000.0,23,right,1.0,4.0,lw,2016,6.166666667,165.0,4585.060806,20-30
226229,t. kehrer,21,germany,77,84,paris saint-germain,11000.0,43,left,1.0,3.0,rb,2018,6.083333333,168.0,22600.0,20-30
226259,l. andrenacci,23,italy,63,68,brescia,350.0,1,right,1.0,1.0,gk,2014,6.166666667,170.0,569.0,20-30
226260,a. cistana,21,italy,63,73,brescia,525.0,1,right,1.0,2.0,cb,2014,5.833333333,172.0,919.0,20-30
226264,f. ahumada,22,chile,62,72,cd palestino,500.0,1,right,1.0,3.0,st,2017,5.916666667,165.0,775.0,20-30
226278,xavier,25,portugal,71,72,cd tondela,2800.0,4,left,1.0,3.0,lm,2018,5.75,146.0,6100.0,20-30
226299,b. róchez,23,honduras,71,76,cd nacional,3200.0,8,right,1.0,3.0,st,2017,6.0,179.0,7000.0,20-30
226352,j. sowerby,23,england,55,62,carlisle united,120.0,1,right,1.0,2.0,rb,2016,5.75,172.0,4585.060806,20-30
226436,h. ter avest,21,netherlands,69,77,udinese,1300.0,8,right,1.0,3.0,rb,2018,6.0,172.0,2700.0,20-30
226473,m. kelly,20,scotland,59,68,bristol rovers,210.0,1,left,1.0,2.0,lb,2017,5.916666667,154.0,410.0,20-30
226491,k. tierney,21,scotland,76,86,celtic,11000.0,32,left,1.0,3.0,lb,2013,5.833333333,172.0,22000.0,20-30
226507,j. yates,21,england,62,69,carlisle united,425.0,5,right,1.0,2.0,rm,2016,5.75,150.0,4585.060806,20-30
226523,f. brorsson,22,sweden,69,75,malmö ff,1200.0,3,right,1.0,2.0,cb,2015,6.083333333,179.0,1800.0,20-30
226549,d. salazar,19,chile,60,75,cd o'higgins,450.0,1,left,1.0,2.0,st,2015,5.916666667,163.0,889.0,до 20
226556,j. martinez,21,chile,67,75,cd huachipato,1100.0,2,right,1.0,3.0,cm,2015,5.75,157.0,1800.0,20-30
226568,i. hagi,19,romania,68,82,,,0,right,1.0,3.0,cam,2016,5.916666667,154.0,4585.060806,до 20
226668,n. mazzola,28,argentina,68,68,cd o'higgins,925.0,7,right,1.0,2.0,st,2016,6.166666667,196.0,4585.060806,20-30
226720,witi,21,mozambique,69,76,cd nacional,1500.0,5,left,1.0,3.0,rw,2015,5.666666667,141.0,3400.0,20-30
226946,i. ayala,20,chile,63,75,cd palestino,575.0,1,right,1.0,2.0,rb,2015,5.5,143.0,891.0,20-30
227224,m. foy,19,england,49,61,cambridge united,50.0,1,right,1.0,2.0,st,2018,6.0,154.0,98.0,до 20
227476,soares,27,,78,79,fc porto,12000.0,17,right,1.0,3.0,ls,2017,6.166666667,181.0,24900.0,20-30
227503,j. larsen,19,denmark,74,85,borussia dortmund,9500.0,18,right,1.0,3.0,lm,2016,6.0,165.0,18100.0,до 20
227529,m. hudson,19,england,59,65,bury,150.0,1,right,1.0,1.0,gk,2016,6.333333333,165.0,4585.060806,до 20
227535,r. bentancur,21,uruguay,77,89,juventus,15500.0,62,right,1.0,4.0,rcm,2017,6.166666667,159.0,28700.0,20-30
227536,m. marega,27,mali,80,80,fc porto,16000.0,19,right,2.0,2.0,rs,2016,6.083333333,183.0,32000.0,20-30
227554,y. tanaka,32,japan,63,63,cerezo osaka,200.0,2,right,1.0,2.0,rb,2015,5.916666667,170.0,250.0,30-36
227638,s. abdullahi,21,nigeria,71,79,1. fc union berlin,3600.0,4,right,1.0,3.0,rw,2016,6.083333333,190.0,4585.060806,20-30
227676,m. kennedy,21,northern ireland,53,63,charlton athletic,100.0,1,right,1.0,2.0,rm,2014,5.916666667,168.0,195.0,20-30
227682,g. lapslie,20,england,58,71,charlton athletic,240.0,1,right,1.0,2.0,cm,2014,5.666666667,146.0,570.0,20-30
227796,c. pulisic,19,united states,79,87,borussia dortmund,18000.0,26,right,3.0,4.0,rm,2016,5.833333333,152.0,34200.0,до 20
227813,o. zinchenko,21,ukraine,71,81,manchester city,3300.0,38,left,1.0,3.0,lb,2016,5.75,141.0,6800.0,20-30
227847,m. james,24,canada,67,71,,,0,right,1.0,2.0,rcb,2016,6.25,185.0,4585.060806,20-30
227873,a. touré,22,mali,74,79,as monaco,6500.0,38,right,1.0,3.0,rb,2015,6.0,159.0,12800.0,20-30
227880,c. stokes,27,england,65,66,bury,500.0,4,left,1.0,2.0,lcb,2018,6.083333333,183.0,913.0,20-30
227898,b. jović,27,slovenia,68,68,bursaspor,750.0,7,right,1.0,3.0,rb,2017,5.833333333,152.0,1500.0,20-30
227913,pedro lópez,21,spain,62,73,cd lugo,450.0,1,right,1.0,2.0,cb,2016,5.833333333,154.0,810.0,20-30
227928,nélson semedo,24,portugal,81,86,fc barcelona,20000.0,125,right,2.0,4.0,rb,2017,5.833333333,148.0,42500.0,20-30
227949,j. kerr,20,scotland,54,69,brighton & hove albion,130.0,4,right,1.0,2.0,rb,2017,5.833333333,154.0,328.0,20-30
227995,l. walsh,20,england,63,75,bristol city,650.0,6,right,1.0,2.0,cm,2018,5.5,139.0,1400.0,20-30
228018,zhou dadi,22,china pr,57,66,changchun yatai fc,160.0,2,right,1.0,2.0,lm,2015,5.75,141.0,376.0,20-30
228019,cao ziheng,23,china pr,58,64,changchun yatai fc,180.0,2,right,1.0,2.0,st,2014,5.75,148.0,423.0,20-30
228021,yi fan,26,china pr,61,65,changchun yatai fc,230.0,2,right,1.0,1.0,gk,2012,6.083333333,174.0,512.0,20-30
228022,liu yu,23,china pr,53,58,changchun yatai fc,60.0,1,right,1.0,1.0,gk,2015,6.083333333,165.0,134.0,20-30
228082,d. burnić,20,germany,66,78,borussia dortmund,1000.0,8,left,1.0,3.0,cdm,2015,5.916666667,154.0,1900.0,20-30
228124,m. jonjić,27,croatia,71,73,cerezo osaka,2300.0,6,right,1.0,2.0,rcb,2017,6.166666667,183.0,3100.0,20-30
228145,f. hormazábal,22,chile,64,75,cd o'higgins,775.0,2,right,1.0,3.0,rw,2017,5.666666667,157.0,1200.0,20-30
228148,r. hepburn-murphy,19,england,61,75,aston villa,550.0,2,right,1.0,3.0,st,2015,5.666666667,179.0,1400.0,до 20
228151,j. cullen,22,republic of ireland,65,75,charlton athletic,850.0,14,right,1.0,3.0,cdm,2016,5.75,154.0,4585.060806,20-30
228182,m. el-shenawy,29,egypt,66,68,,,0,right,1.0,1.0,gk,2016,6.25,190.0,4585.060806,20-30
228188,p. kotal,24,india,61,66,,,0,right,1.0,2.0,rb,2016,5.833333333,163.0,4585.060806,20-30
228191,j. aspropotamitis,22,australia,64,72,central coast mariners,575.0,1,right,1.0,2.0,cb,2018,6.166666667,168.0,834.0,20-30
228192,e. lyngdoh,31,india,56,56,,,0,right,1.0,2.0,gk,2016,5.75,150.0,4585.060806,30-36
228198,j. singh,26,india,55,58,,,0,right,1.0,2.0,st,2016,5.583333333,159.0,4585.060806,20-30
228199,h. narzary,24,india,60,66,,,0,left,1.0,2.0,lm,2016,5.833333333,163.0,4585.060806,20-30
228203,a. ashraf,27,egypt,69,69,,,0,left,1.0,3.0,lm,2016,5.75,161.0,4585.060806,20-30
228251,l. pellegrini,22,,78,84,roma,14000.0,51,right,2.0,3.0,cm,2017,6.083333333,170.0,26600.0,20-30
228271,c. gonzáles,25,peru,66,69,,,0,right,1.0,3.0,cm,2016,5.75,152.0,4585.060806,20-30
228295,r. holding,22,england,76,83,arsenal,9500.0,64,right,1.0,2.0,cb,2016,6.166666667,165.0,20000.0,20-30
228326,brian oliván,24,spain,69,76,cádiz cf,1200.0,4,left,1.0,3.0,lb,2017,5.833333333,154.0,2200.0,20-30
228348,f. rherras,25,morocco,66,70,as béziers,675.0,2,right,1.0,2.0,lb,2018,6.0,170.0,1200.0,20-30
228366,m. gillesphey,22,england,58,65,carlisle united,150.0,2,left,1.0,2.0,lb,2018,5.916666667,154.0,293.0,20-30
228375,m. vera,22,argentina,65,74,cd o'higgins,725.0,2,left,1.0,2.0,cdm,2018,5.583333333,152.0,1100.0,20-30
228382,d. agyei,21,england,62,71,burnley,475.0,7,left,1.0,2.0,st,2015,6.0,170.0,998.0,20-30
228383,k. grabara,19,poland,59,76,liverpool,280.0,3,right,1.0,1.0,gk,2017,6.25,165.0,707.0,до 20
228414,matheus pereira,22,brazil,76,83,1. fc nürnberg,11000.0,12,left,1.0,4.0,rm,2016,5.75,146.0,4585.060806,20-30
228456,juan pérez,21,spain,63,74,ca osasuna,500.0,1,right,1.0,1.0,gk,2014,6.25,183.0,900.0,20-30
228457,a. dabasse,24,france,61,63,chamois niortais football club,325.0,1,left,1.0,2.0,st,2015,6.166666667,174.0,593.0,20-30
228579,b. henrichs,21,germany,76,84,as monaco,9500.0,36,right,2.0,4.0,lb,2018,6.0,174.0,20000.0,20-30
228595,g. prömel,23,germany,69,77,1. fc union berlin,1300.0,11,right,1.0,2.0,rcm,2017,6.0,172.0,2400.0,20-30
228614,g. holtmann,23,germany,71,78,1. fsv mainz 05,3300.0,15,left,1.0,3.0,lm,2016,6.0,170.0,6700.0,20-30
228642,j. tilley,20,england,58,74,brighton & hove albion,280.0,4,left,1.0,3.0,cam,2015,5.583333333,146.0,707.0,20-30
228668,m. taylor,28,england,68,68,bristol city,925.0,19,right,1.0,3.0,st,2017,5.75,159.0,1800.0,20-30
228675,d. barinov,21,russia,66,76,lokomotiv moscow,925.0,1,left,1.0,2.0,cdm,2013,5.833333333,159.0,2100.0,20-30
228738,j. murillo,22,venezuela,70,79,cd tondela,2700.0,3,right,1.0,3.0,rm,2018,5.583333333,146.0,6300.0,20-30
228779,b. barclay,21,england,58,68,brighton & hove albion,180.0,4,right,1.0,2.0,cb,2015,6.166666667,172.0,378.0,20-30
228780,kako sanz,25,spain,64,67,cd numancia,550.0,5,right,1.0,2.0,cm,2016,5.916666667,154.0,4585.060806,20-30
228821,z. machach,22,france,73,80,carpi,5500.0,36,right,1.0,3.0,cam,2016,6.0,170.0,4585.060806,20-30
228828,rodri tarín,21,spain,67,75,cd leganés,975.0,6,right,1.0,2.0,cb,2018,6.0,176.0,2200.0,20-30
228881,d. calabria,21,,78,88,milan,14500.0,52,right,1.0,3.0,rb,2015,5.75,154.0,27600.0,20-30
228882,s. pontisso,21,italy,65,77,udinese,950.0,5,right,1.0,2.0,cm,2015,6.0,165.0,1900.0,20-30
228889,j. mcging,24,australia,62,66,central coast mariners,325.0,1,right,1.0,2.0,rb,2015,6.0,163.0,431.0,20-30
228941,andré silva,22,portugal,79,87,sevilla fc,19000.0,84,right,2.0,4.0,st,2016,6.083333333,174.0,4585.060806,20-30
228998,d. marzino,21,switzerland,54,64,bsc young boys,90.0,1,right,1.0,1.0,gk,2015,6.0,170.0,170.0,20-30
229011,k. n'doram,22,france,70,79,as monaco,2400.0,24,right,1.0,2.0,cdm,2016,6.083333333,170.0,5000.0,20-30
229026,s. abdullahi,25,nigeria,72,75,bursaspor,3300.0,12,right,1.0,2.0,cb,2018,5.916666667,159.0,6800.0,20-30
229045,a. kanté,23,gambia,62,68,as béziers,425.0,1,right,1.0,2.0,lm,2017,6.0,176.0,829.0,20-30
229071,k. onisiwo,26,austria,72,72,1. fsv mainz 05,3300.0,19,right,1.0,2.0,rm,2016,6.166666667,187.0,6000.0,20-30
229126,j. clarke,28,england,58,58,bristol rovers,100.0,2,right,1.0,2.0,rb,2015,6.0,185.0,175.0,20-30
229144,m. campos,24,chile,67,71,cd palestino,1000.0,2,right,1.0,3.0,st,2018,5.833333333,165.0,1400.0,20-30
229148,dalbert,24,brazil,76,80,inter,8500.0,41,left,1.0,3.0,lb,2017,5.916666667,154.0,15100.0,20-30
229171,k. redondo,23,germany,68,74,1. fc union berlin,1200.0,12,left,1.0,3.0,lw,2015,5.916666667,150.0,2200.0,20-30
229194,a. georgen,19,france,63,80,paris saint-germain,700.0,5,right,1.0,2.0,rb,2017,5.666666667,148.0,1700.0,до 20
229201,a. camargo,29,argentina,69,69,cd universidad de concepción,1000.0,3,right,1.0,2.0,rcm,2015,5.75,150.0,1400.0,20-30
229209,j. benítez,26,argentina,70,70,cd universidad de concepción,1900.0,3,left,1.0,3.0,lw,2016,5.833333333,170.0,2700.0,20-30
229217,y. yeboah,21,ghana,68,78,cd numancia,1500.0,4,left,1.0,3.0,rw,2018,5.75,154.0,2600.0,20-30
229237,m. akanji,22,switzerland,81,87,borussia dortmund,21000.0,49,right,2.0,2.0,lcb,2018,6.166666667,187.0,39900.0,20-30
229260,k. bua,24,switzerland,69,72,fc basel 1893,1300.0,11,right,1.0,3.0,lm,2016,5.916666667,168.0,2100.0,20-30
229261,d. zakaria,21,switzerland,77,85,borussia mönchengladbach,13000.0,21,right,1.0,3.0,cm,2017,6.25,176.0,24700.0,20-30
229286,t. skarke,21,germany,66,73,1. fc heidenheim 1846,925.0,3,right,1.0,2.0,rm,2015,5.833333333,157.0,1600.0,20-30
229306,l. o'reilly,22,england,55,63,carlisle united,100.0,1,right,1.0,1.0,gk,2018,5.916666667,183.0,195.0,20-30
229321,amilton,28,brazil,73,73,cd aves,4000.0,12,right,1.0,4.0,rw,2017,5.666666667,146.0,8500.0,20-30
229327,hélder tavares,28,cape verde,69,69,cd tondela,1000.0,3,right,1.0,2.0,rdm,2015,5.833333333,161.0,2200.0,20-30
229332,campillo,27,spain,70,70,cd lugo,1900.0,6,right,1.0,3.0,lm,2015,5.75,154.0,3000.0,20-30
229361,undabarrena,23,spain,69,77,cd tenerife,1300.0,4,right,1.0,3.0,lcm,2018,6.0,168.0,2400.0,20-30
229384,n. hammann,30,germany,67,67,1. fc magdeburg,575.0,5,right,1.0,2.0,cb,2016,6.083333333,174.0,891.0,20-30
229398,h. mckirdy,21,scotland,54,67,aston villa,130.0,2,right,1.0,3.0,st,2015,5.583333333,148.0,328.0,20-30
229402,d. castillo,27,chile,65,68,cd universidad de concepción,450.0,1,right,1.0,1.0,gk,2015,5.916666667,172.0,664.0,20-30
229416,morillas,31,spain,66,66,cf rayo majadahonda,425.0,2,left,1.0,2.0,lb,2018,6.083333333,165.0,659.0,30-36
229419,g. reilly,25,scotland,60,62,bristol rovers,260.0,2,right,1.0,2.0,st,2018,5.916666667,161.0,475.0,20-30
229445,g. pacheco,29,chile,66,66,cd universidad de concepción,475.0,2,right,1.0,2.0,rb,2017,5.916666667,168.0,665.0,20-30
229465,s. leyton,25,chile,64,69,cd everton de viña del mar,600.0,1,right,1.0,2.0,cm,2016,5.833333333,150.0,855.0,20-30
229494,miguel vieira,27,portugal,73,74,cd lugo,3800.0,8,right,1.0,2.0,rcb,2018,6.25,176.0,6300.0,20-30
229500,jaquité,22,guinea bissau,63,73,cd tondela,525.0,1,right,1.0,2.0,cdm,2015,5.666666667,143.0,1200.0,20-30
229533,mesquita,27,portugal,68,68,cd feirense,750.0,5,right,1.0,3.0,rb,2018,5.916666667,163.0,1600.0,20-30
229556,allano,23,brazil,72,80,bursaspor,4600.0,13,left,1.0,3.0,rm,2017,6.0,161.0,10100.0,20-30
229559,j. veale,21,wales,54,65,cardiff city,120.0,4,right,1.0,2.0,cm,2015,5.666666667,154.0,264.0,20-30
229582,g. mancini,22,italy,71,80,atalanta,3200.0,13,right,1.0,2.0,lcb,2017,6.25,170.0,6000.0,20-30
229585,m. degenek,24,australia,73,80,,,0,right,1.0,2.0,cb,2016,6.166666667,181.0,4585.060806,20-30
229586,pablo cacharrón,21,spain,58,70,cd lugo,180.0,1,right,1.0,1.0,gk,2015,6.0,168.0,324.0,20-30
229594,a. ćorić,21,croatia,76,88,roma,14000.0,38,right,1.0,4.0,cam,2018,5.75,130.0,26600.0,20-30
229631,lazo,22,spain,67,75,cd lugo,1100.0,7,left,1.0,3.0,lm,2016,5.833333333,152.0,4585.060806,20-30
229641,m. bagayoko,28,ivory coast,68,68,,,0,right,1.0,3.0,rb,2016,5.75,148.0,4585.060806,20-30
229650,c. gutiérrez,21,canada,66,78,cd huachipato,1000.0,2,left,1.0,2.0,lb,2016,5.916666667,154.0,4585.060806,20-30
229655,alberto varo,25,spain,64,70,cd lugo,450.0,2,right,1.0,1.0,gk,2018,6.25,183.0,810.0,20-30
229677,f. bambock,23,france,66,70,córdoba cf,700.0,2,right,1.0,2.0,cdm,2018,5.916666667,172.0,1100.0,20-30
229685,j. fryer,22,england,60,66,carlisle united,210.0,4,right,1.0,1.0,gk,2016,6.083333333,159.0,4585.060806,20-30
229692,j. huth,24,germany,69,77,1. fsv mainz 05,1200.0,8,right,1.0,1.0,gk,2015,6.083333333,176.0,2300.0,20-30
229702,j. mees,22,germany,69,78,1. fc union berlin,1600.0,14,right,1.0,3.0,lw,2018,5.916666667,161.0,2900.0,20-30
229712,jorge,22,brazil,74,80,fc porto,6500.0,38,left,1.0,3.0,lb,2016,6.0,132.0,4585.060806,20-30
229713,j. bizama,24,chile,67,74,cd huachipato,900.0,2,right,1.0,2.0,rb,2010,5.833333333,165.0,1400.0,20-30
229722,k. medel,22,chile,68,79,cd everton de viña del mar,1300.0,4,right,1.0,2.0,cdm,2016,5.583333333,146.0,4585.060806,20-30
229739,j. góralski,25,poland,73,77,,,0,right,1.0,2.0,cdm,2016,5.666666667,146.0,4585.060806,20-30
229741,mauro cerqueira,25,portugal,65,67,cd nacional,550.0,3,left,1.0,3.0,lb,2015,5.833333333,174.0,1200.0,20-30
229752,d. sow,21,switzerland,70,82,bsc young boys,3100.0,9,right,1.0,3.0,rcm,2017,6.0,170.0,5300.0,20-30
229797,h. elhouni,24,libya,67,72,cd aves,1000.0,4,right,1.0,4.0,lw,2018,5.75,148.0,2200.0,20-30
229804,a. mitriţă,23,romania,74,80,,,0,right,1.0,3.0,lw,2016,5.583333333,143.0,4585.060806,20-30
229856,j. parraguez,28,chile,68,68,cd huachipato,925.0,3,right,1.0,3.0,ls,2017,6.0,190.0,1200.0,20-30
229860,f. andersson,29,sweden,60,60,malmö ff,140.0,1,right,1.0,1.0,gk,2015,6.416666667,201.0,182.0,20-30
229864,borja domingo,22,spain,62,70,ca osasuna,450.0,2,right,1.0,2.0,st,2018,6.166666667,170.0,810.0,20-30
229891,j. ryerson,20,norway,65,73,1. fc union berlin,700.0,5,right,1.0,2.0,cdm,2018,6.0,181.0,1300.0,20-30
229900,s. lauper,21,switzerland,60,69,bsc young boys,280.0,2,right,1.0,2.0,rcb,2018,6.083333333,154.0,476.0,20-30
229906,l. bailey,20,jamaica,81,89,bayer 04 leverkusen,26500.0,54,left,1.0,4.0,lm,2017,5.833333333,174.0,50400.0,20-30
229909,a. lunev,26,russia,79,81,,,0,right,1.0,1.0,gk,2016,6.166666667,176.0,4585.060806,20-30
229910,s. ingelsson,20,sweden,66,78,udinese,1100.0,6,left,1.0,3.0,cm,2017,6.166666667,183.0,2300.0,20-30
229914,e. osadebe,21,republic of ireland,58,62,cambridge united,170.0,2,right,1.0,2.0,cm,2017,6.166666667,157.0,310.0,20-30
229991,fran villalba,20,spain,69,79,cd numancia,1700.0,11,right,1.0,3.0,lcm,2016,5.5,143.0,4585.060806,20-30
229998,d. schad,21,germany,63,70,1. fc kaiserslautern,450.0,1,right,1.0,2.0,rb,2018,5.75,154.0,743.0,20-30
230001,h. campbell,22,england,56,64,burton albion,100.0,1,right,1.0,1.0,gk,2016,6.083333333,170.0,195.0,20-30
230042,y. aït bennasser,21,morocco,75,83,as monaco,10000.0,39,right,1.0,3.0,cm,2016,6.0,165.0,21000.0,20-30
230079,a. kalulu,22,france,69,78,fc basel 1893,1600.0,11,right,1.0,3.0,rm,2018,5.416666667,146.0,2800.0,20-30
230129,d. gutiérrez,21,canada,54,66,cd palestino,120.0,1,left,1.0,2.0,lm,2015,5.583333333,148.0,186.0,20-30
230145,a. piu,21,italy,64,75,carpi,775.0,3,right,1.0,3.0,lw,2016,6.083333333,170.0,4585.060806,20-30
230150,luís machado,25,portugal,70,71,cd feirense,2100.0,7,right,1.0,3.0,lm,2016,5.5,137.0,4600.0,20-30
230169,victor fachinhas,34,brazil,70,70,ceará sporting club,725.0,9,right,1.0,1.0,gk,2018,6.0,170.0,1300.0,30-36
230187,narcisso mau,30,brazil,66,66,ceará sporting club,475.0,6,right,1.0,2.0,lb,2018,5.833333333,159.0,879.0,20-30
230200,edenildo lagoas,30,brazil,66,66,ceará sporting club,475.0,6,right,1.0,2.0,rb,2018,5.916666667,165.0,879.0,20-30
230207,kel perinho,34,brazil,74,74,chapecoense,1700.0,14,right,1.0,2.0,rcb,2018,6.333333333,174.0,3200.0,30-36
230209,hugo goiteira,26,brazil,74,74,ceará sporting club,4900.0,18,right,1.0,2.0,rcb,2018,6.25,194.0,9100.0,20-30
230236,leonardo freijão,34,brazil,64,64,ceará sporting club,140.0,4,right,1.0,2.0,cdm,2018,5.75,159.0,259.0,30-36
230239,claudiano sobrino,34,brazil,74,74,chapecoense,1700.0,14,right,1.0,2.0,rdm,2018,5.833333333,159.0,3200.0,30-36
230243,breno bemposta,34,brazil,70,70,ceará sporting club,550.0,11,right,1.0,2.0,ldm,2018,5.75,172.0,1000.0,30-36
230274,dani rochelinhas,26,brazil,75,75,chapecoense,7000.0,17,left,1.0,4.0,cam,2018,5.833333333,165.0,13300.0,20-30
230275,emerson avintes,26,brazil,71,71,chapecoense,2500.0,11,right,1.0,3.0,ram,2018,5.833333333,157.0,4800.0,20-30
230279,juli morrinhos,30,brazil,64,64,chapecoense,425.0,4,right,1.0,2.0,cam,2018,5.916666667,165.0,808.0,20-30
230290,dêniro prestes,30,brazil,64,64,ceará sporting club,425.0,5,right,1.0,2.0,st,2018,6.166666667,181.0,786.0,20-30
230330,nivo serpinho,34,brazil,73,73,chapecoense,1600.0,10,left,1.0,1.0,gk,2018,6.083333333,172.0,3100.0,30-36
230343,jonaldo monteiro,30,brazil,69,69,chapecoense,750.0,7,left,1.0,2.0,lb,2018,5.833333333,163.0,1400.0,20-30
230353,oswaldito cuba,34,brazil,73,73,chapecoense,1100.0,13,left,1.0,3.0,lb,2018,5.583333333,150.0,2200.0,30-36
230382,milton menceiros,26,brazil,70,70,ceará sporting club,1500.0,11,right,1.0,2.0,lcb,2018,6.0,185.0,2900.0,20-30
230404,benjamin muscato,26,brazil,65,65,chapecoense,475.0,4,right,1.0,2.0,cb,2018,6.0,157.0,903.0,20-30
230405,barbosaldinho,30,brazil,70,70,chapecoense,1300.0,9,right,1.0,2.0,lcb,2018,6.083333333,181.0,2500.0,20-30
230409,túlio nevinha,30,brazil,62,62,ceará sporting club,230.0,3,right,1.0,2.0,cb,2018,6.166666667,176.0,426.0,20-30
230448,porphirinho,30,brazil,72,72,chapecoense,2300.0,11,right,1.0,2.0,ldm,2018,5.833333333,157.0,4400.0,20-30
230450,breno laranjeiro,30,brazil,67,67,ceará sporting club,725.0,7,left,1.0,3.0,cam,2018,5.916666667,152.0,1300.0,20-30
230452,alessinito,34,brazil,72,72,ceará sporting club,950.0,14,right,1.0,2.0,rdm,2018,6.0,172.0,1800.0,30-36
230499,maicon sampinho,26,brazil,63,63,chapecoense,400.0,4,right,1.0,3.0,st,2018,5.916666667,179.0,760.0,20-30
230515,vagnão junior,26,brazil,64,64,ceará sporting club,500.0,5,left,1.0,3.0,st,2018,5.666666667,137.0,925.0,20-30
230521,nilsito vilela,30,brazil,72,72,chapecoense,3000.0,14,right,1.0,3.0,st,2018,5.916666667,157.0,5700.0,20-30
